10,15,10000
1776,Lathia,Alexandra,F,1786,Crawford,Caroline,F, -1
1767,Scott,Jason,M,1876,Lathia,Ella,F, -1
1845,Souza,Joseph,M,1747,Kwong,Jackson,M, -1
1861,Li,Josiah,M,1791,Chon,James,M,1745,Chon,Xavier,M
1825,Li,Alexander,M,1767,Chon,Nicholas,M,1767,Chon,Nicholas,M
1764,Kaur,Reagan,F,1777,Miyahira,Ryan,M, -1
1894,Kwong,Mila,F,1786,Crawford,Caroline,F,1748,Yun,Sydney,F
1793,Chon,Gabriel,M,1741,Lawu,Sean,M, -1
1875,Crawford,Leo,M,1759,Chan,Micah,M,1759,Chan,Micah,M
1969,Sytwu,Thomas,M,1795,Scott,Muhammad,M,1770,Souza,Hailey,F
1769,Crawford,Mason,M,1832,Lathia,Elena,F, -1
1764,Kaur,Reagan,F,1800,Sytwu,Alice,F, -1
1777,Miyahira,Ryan,M,1766,Wu,Adalyn,F, -1
1884,Lathia,Ava,F,1859,Crawford,Hudson,M,1794,Chon,Isabella,F
1943,Kwong,Caleb,M,1779,Chan,Miles,M,1761,Chan,Isaiah,M
1749,Sytwu,Lucas,M,1828,Lathia,Eliana,F,1749,Sytwu,Lucas,M
1942,Lathia,Charlie,F,1743,Chan,Luke,M,1743,Chan,Luke,M
1774,Sytwu,Cora,F,1893,Miyahira,Christopher,M,1749,Sytwu,Lucas,M
1832,Chon,Kaitlyn,F,1786,Crawford,Caroline,F,1748,Yun,Sydney,F
1890,Chon,Sadie,F,1772,Lathia,Adeline,F,1745,Lathia,Julian,M
1817,Scott,Levi,M,1825,Lathia,Joshua,M,1745,Lathia,Julian,M
1795,Kwong,Isaiah,M,1909,Scott,Jordan,M,1776,Lathia,Alexandra,F
1982,Lathia,Katherine,F,1795,Souza,Tyler,M,1795,Souza,Tyler,M
1838,Souza,Madelyn,F,1917,Miyahira,Brody,M,1800,Hsu,Ellie,F
1826,Miyahira,Elena,F,1800,Chon,Victoria,F, -1
1769,Crawford,Mason,M,1817,Hsu,Matthew,M, -1
1800,Chon,Sophie,F,1745,Li,Grayson,M, -1
1886,Souza,Layla,F,1916,Miyahira,Bella,F,1790,Sytwu,Sydney,F
1943,Miyahira,Sebastian,M,1918,Sytwu,Elizabeth,F,1840,Li,Madison,F
1745,Li,Grayson,M,1773,Li,Liam,M,1745,Li,Grayson,M
1782,Lawu,Anna,F,1822,Chon,Eliana,F, -1
1763,Lawu,Joshua,M,1780,Miyahira,Kaylee,F, -1
1784,Chon,Natalie,F,1823,Kwong,Leo,M, -1
1819,Miyahira,Joseph,M,1770,Crawford,Keira,F, -1
1873,Miyahira,Logan,M,1852,Chon,Mila,F,1766,Hsu,Sophie,F
1774,Sytwu,Cora,F,1795,Kwong,Isaiah,M, -1
1743,Crawford,Owen,M,1920,Sytwu,Aubrey,F,1743,Crawford,Owen,M
1745,Kaur,Andrew,M,1879,Lathia,Wyatt,M, -1
1764,Lee,Amelia,F,1920,Miyahira,Cora,F,1764,Lee,Amelia,F
1933,Chon,Cameron,M,1774,Sytwu,Cora,F,1749,Sytwu,Lucas,M
1832,Lathia,Elena,F,1809,Crawford,Colin,M, -1
1747,Lee,Thomas,M,1921,Li,Matthew,M,1747,Lee,Thomas,M
1819,Souza,Jordan,M,1770,Li,Isabelle,F, -1
1914,Chon,Kaylee,F,1818,Li,Elizabeth,F,1796,Hsu,Jasmine,F
1789,Souza,Xavier,M,1763,Lawu,Joshua,M, -1
1786,Crawford,Caroline,F,1782,Lathia,Alice,F, -1
1798,Miyahira,Lauren,F,1820,Scott,Elena,F, -1
1747,Hsu,Gabriel,M,1768,Wu,Natalie,F, -1
1855,Chan,Tristan,M,1747,Kwong,Jackson,M,1747,Kwong,Jackson,M
1856,Scott,Kaylee,F,1912,Sytwu,Makayla,F,1790,Crawford,Victoria,F
1767,Souza,Wyatt,M,1806,Chon,Leah,F, -1
1766,Wu,Adalyn,F,1788,Chan,Caroline,F, -1
1769,Lathia,Max,M,1771,Hsu,Josiah,M, -1
1793,Sytwu,Levi,M,1868,Miyahira,Samantha,F,1745,Chon,Xavier,M
1860,Li,Eva,F,1805,Lathia,Benjamin,M,1745,Lathia,Julian,M
1842,Li,Cadence,F,1771,Kwong,Camden,M, -1
1826,Lathia,Samantha,F,1868,Kwong,Riley,F,1749,Sytwu,Lucas,M
1787,Souza,Caden,M,1828,Scott,Abigail,F, -1
1843,Souza,Jordan,M,1923,Lathia,David,M,1822,Miyahira,Sydney,F
1967,Miyahira,Carter,M,1741,Lawu,Sean,M,1741,Lawu,Sean,M
1810,Sytwu,Alexandra,F,1873,Miyahira,Gavin,M,1770,Chon,Maya,F
1788,Chan,Caroline,F,1855,Sytwu,Carson,M,1743,Crawford,Owen,M
1823,Kwong,Leo,M,1910,Chan,Emma,F,1761,Chan,Isaiah,M
1747,Hsu,Gabriel,M,1947,Miyahira,Dylan,M,1747,Hsu,Gabriel,M
1786,Crawford,Caroline,F,1940,Chon,Keira,F,1748,Yun,Sydney,F
1770,Souza,Hailey,F,1877,Miyahira,Hunter,M,1747,Souza,Noah,M
1793,Lathia,Cameron,M,1805,Lathia,Benjamin,M,1745,Lathia,Julian,M
1884,Souza,Reagan,F,1911,Li,Eli,M,1796,Souza,Callie,F
1770,Crawford,Keira,F,1785,Lathia,Mason,M, -1
1779,Chan,Thomas,M,1776,Lathia,Alexandra,F, -1
1847,Hsu,Miles,M,1763,Crawford,Jayce,M,1743,Crawford,Owen,M
1823,Lathia,Dylan,M,1847,Lathia,Christian,M,1782,Lawu,Anna,F
1764,Kaur,Reagan,F,1833,Lathia,Lincoln,M, -1
1806,Chan,Maya,F,1747,Hsu,Gabriel,M, -1
1764,Kaur,Reagan,F,1760,Crawford,Madelyn,F, -1
1932,Chon,Sarah,F,1924,Chon,Riley,F,1808,Crawford,Mia,F
1849,Lathia,Grayson,M,1832,Lathia,Elena,F,1764,Lee,Amelia,F
1859,Crawford,Jason,M,1769,Lathia,Max,M,1745,Lathia,Julian,M
1919,Kwong,Xavier,M,1776,Chan,Katherine,F,1759,Chan,Micah,M
1745,Scott,Charlie,M,1798,Miyahira,Lauren,F, -1
1793,Sytwu,Levi,M,1833,Lathia,Lincoln,M,1745,Chon,Xavier,M
1819,Miyahira,Joseph,M,1815,Chan,Liam,M,1741,Lawu,Sean,M
1788,Chan,Caroline,F,1950,Miyahira,Lillian,F,1761,Chan,Isaiah,M
1770,Li,Isabelle,F,1794,Kwong,Eva,F, -1
1814,Chan,Madelyn,F,1747,Miyahira,Luke,M, -1
1800,Chon,Victoria,F,1745,Scott,Charlie,M, -1
1846,Souza,Annabelle,F,1830,Sytwu,Hailey,F,1747,Souza,Noah,M
1813,Sytwu,Jordan,M,1831,Scott,Eli,M,1748,Yun,Sydney,F
1903,Sytwu,Christian,M,1779,Chan,Miles,M,1761,Chan,Isaiah,M
1818,Li,Elizabeth,F,1772,Hsu,Makayla,F,1748,Yun,Sydney,F
1853,Miyahira,Aiden,M,1764,Kaur,Reagan,F, -1
1867,Crawford,Jackson,M,1763,Kwong,Nolan,M, -1
1831,Souza,Lincoln,M,1745,Kaur,Andrew,M, -1
1791,Chan,Tristan,M,1777,Sytwu,Noah,M, -1
1780,Miyahira,Kaylee,F,1851,Lathia,Ryan,M, -1
1838,Crawford,Alyssa,F,1794,Kwong,Eva,F, -1
1804,Lathia,Madison,F,1741,Lawu,Sean,M,1741,Lawu,Sean,M
1745,Scott,Charlie,M,1797,Souza,Daniel,M, -1
1763,Lawu,Joshua,M,1857,Miyahira,Henry,M,1741,Lawu,Sean,M
1770,Crawford,Keira,F,1764,Kaur,Reagan,F, -1
1791,Chon,James,M,1954,Miyahira,Callie,F,1766,Wu,Adalyn,F
1780,Miyahira,Kaylee,F,1816,Scott,Brooklyn,F, -1
1875,Chan,Matthew,M,1895,Souza,Jayden,M,1796,Souza,Callie,F
1930,Chon,Harper,F,1779,Chan,Miles,M,1761,Chan,Isaiah,M
1896,Chan,Cora,F,1829,Lathia,Eli,M,1810,Sytwu,Annabelle,F
1938,Miyahira,Ellie,F,1938,Li,Charlie,F,1832,Souza,Mackenzie,F
1849,Souza,Aaron,M,1786,Crawford,Caroline,F,1748,Yun,Sydney,F
1922,Lathia,Elizabeth,F,1841,Hsu,Nolan,M,1798,Miyahira,Leah,F
1786,Crawford,Caroline,F,1747,Hsu,Gabriel,M,1747,Hsu,Gabriel,M
1780,Miyahira,Kaylee,F,1774,Sytwu,Cora,F, -1
1786,Crawford,Caroline,F,1844,Li,Callie,F,1748,Yun,Sydney,F
1846,Miyahira,Lucy,F,1926,Sytwu,Ella,F,1784,Crawford,Gabriella,F
1864,Lathia,Kaylee,F,1889,Hsu,Chase,M,1776,Chan,Katherine,F
1764,Kaur,Reagan,F,1949,Miyahira,Christopher,M, -1
1800,Chon,Victoria,F,1764,Kaur,Reagan,F, -1
1808,Chon,Allison,F,1823,Kwong,Miles,M,1764,Lee,Amelia,F
1764,Kaur,Reagan,F,1787,Scott,Colin,M, -1
1796,Hsu,Jasmine,F,1800,Miyahira,Maria,F, -1
1870,Lathia,Kayla,F,1764,Kaur,Reagan,F, -1
1778,Lathia,Riley,F,1869,Miyahira,Michael,M,1745,Lathia,Julian,M
1747,Souza,Noah,M,1805,Lathia,Benjamin,M,1747,Souza,Noah,M
1942,Sytwu,Skyler,F,1825,Lathia,Dylan,M,1790,Crawford,Victoria,F
1947,Lathia,Jayce,M,1948,Chon,Annabelle,F,1836,Sytwu,Claire,F
1919,Miyahira,Camden,M,1826,Miyahira,Adeline,F,1768,Li,Annabelle,F
1835,Miyahira,Cameron,M,1843,Miyahira,Nathaniel,M,1768,Li,Annabelle,F
1901,Souza,Elijah,M,1774,Sytwu,Cora,F,1749,Sytwu,Lucas,M
1833,Lathia,Lincoln,M,1764,Kaur,Reagan,F, -1
1939,Chan,Max,M,1805,Lathia,Aiden,M,1788,Souza,Aaliyah,F
1764,Kaur,Reagan,F,1805,Lathia,Benjamin,M, -1
1809,Lathia,Cole,M,1789,Lathia,Josiah,M,1789,Lathia,Josiah,M
1764,Kaur,Reagan,F,1764,Kaur,Reagan,F,1764,Kaur,Reagan,F
1782,Chan,Paisley,F,1936,Crawford,Julia,F,1759,Chan,Micah,M
1913,Chon,Cameron,M,1823,Kwong,Leo,M,1763,Scott,Caleb,M
1834,Crawford,Charlie,F,1816,Chan,Lucy,F,1764,Hsu,Lillian,F
1770,Crawford,Keira,F,1764,Kaur,Reagan,F, -1
1761,Chan,Isaiah,M,1884,Lathia,Kaitlyn,F,1761,Chan,Isaiah,M
1808,Souza,Claire,F,1773,Li,Liam,M, -1
1943,Crawford,Carson,M,1764,Kaur,Reagan,F, -1
1831,Lathia,Elijah,M,1764,Kaur,Reagan,F, -1
1749,Sytwu,Lucas,M,1782,Chan,Paisley,F, -1
1764,Kaur,Reagan,F,1782,Sytwu,Madison,F, -1
1855,Souza,Colton,M,1892,Lathia,Lillian,F,1784,Lathia,Chloe,F
1784,Lathia,Chloe,F,1920,Miyahira,Alaina,F,1784,Lathia,Chloe,F
1769,Lathia,Max,M,1848,Souza,Elena,F,1745,Lathia,Julian,M
1950,Crawford,Evelyn,F,1745,Chon,Xavier,M,1745,Chon,Xavier,M
1853,Crawford,Noah,M,1864,Miyahira,Maria,F,1774,Crawford,Jasmine,F
1812,Lathia,Maya,F,1943,Miyahira,Ethan,M,1770,Li,Isabelle,F
1763,Scott,Caleb,M,1789,Lathia,Josiah,M, -1
1793,Chon,Gabriel,M,1747,Hsu,Gabriel,M, -1
1769,Crawford,Mason,M,1770,Li,Isabelle,F, -1
1764,Lee,Amelia,F,1745,Lathia,Julian,M, -1
1868,Lathia,Anna,F,1919,Chon,Charlie,M,1804,Chan,Savannah,F
1749,Sytwu,Lucas,M,1801,Lathia,Zachary,M, -1
1822,Scott,Kayla,F,1747,Souza,Noah,M,1747,Souza,Noah,M
1825,Chan,Declan,M,1819,Souza,Jordan,M,1747,Souza,Noah,M
1770,Crawford,Keira,F,1764,Kaur,Reagan,F, -1
1779,Chan,Miles,M,1786,Crawford,Caroline,F,1743,Crawford,Owen,M
1825,Chan,Declan,M,1793,Lathia,Cameron,M, -1
1743,Chan,Luke,M,1765,Li,Daniel,M, -1
1849,Hsu,Jayce,M,1875,Miyahira,Aiden,M,1761,Chan,Isaiah,M
1777,Miyahira,Ryan,M,1805,Lathia,Benjamin,M, -1
1745,Li,Grayson,M,1921,Chon,Colton,M,1745,Li,Grayson,M
1764,Kaur,Reagan,F,1747,Souza,Noah,M, -1
1747,Miyahira,Luke,M,1795,Scott,Muhammad,M, -1
1758,Lawu,London,F,1793,Chon,Gabriel,M, -1
1749,Sytwu,Lucas,M,1749,Wu,Cole,M, -1
1838,Hsu,Gabriella,F,1764,Kaur,Reagan,F, -1
1745,Chon,Xavier,M,1769,Miyahira,Micah,M, -1
1799,Kwong,Xander,M,1796,Chon,Arianna,F, -1
1807,Chon,Jayden,M,1922,Hsu,Bella,F,1782,Sytwu,Madison,F
1929,Chon,Charlie,M,1934,Crawford,Kayla,F,1826,Scott,Mackenzie,F
1800,Hsu,Ellie,F,1818,Souza,Sydney,F, -1
1794,Crawford,Gabriella,F,1795,Scott,Daniel,M, -1
1877,Crawford,Ian,M,1844,Lathia,Chloe,F,1763,Scott,Caleb,M
1764,Kaur,Reagan,F,1774,Sytwu,Cora,F, -1
1833,Lathia,Grayson,M,1764,Lee,Amelia,F, -1
1823,Kwong,Leo,M,1780,Kwong,Avery,F,1747,Kwong,Jackson,M
1832,Lathia,Elena,F,1856,Souza,Lila,F,1747,Souza,Noah,M
1791,Miyahira,Eli,M,1848,Miyahira,Avery,F,1747,Miyahira,Luke,M
1786,Chan,Maria,F,1743,Crawford,Owen,M,1743,Crawford,Owen,M
1793,Scott,Isaiah,M,1795,Kwong,Isaiah,M, -1
1786,Crawford,Caroline,F,1793,Lathia,Cameron,M, -1
1808,Souza,Claire,F,1816,Scott,Brooklyn,F,1770,Souza,Hailey,F
1870,Lathia,Lillian,F,1745,Li,Grayson,M,1745,Li,Grayson,M
1786,Chan,Maria,F,1785,Lathia,Mason,M, -1
1881,Chon,Alex,M,1873,Chon,Elliot,M,1782,Sytwu,Madison,F
1834,Crawford,Arianna,F,1848,Miyahira,Aria,F,1764,Hsu,Lillian,F
1838,Souza,Madelyn,F,1773,Li,Liam,M, -1
1784,Lathia,Chloe,F,1825,Lathia,Joshua,M,1745,Lathia,Julian,M
1829,Scott,Colton,M,1786,Crawford,Caroline,F,1748,Yun,Sydney,F
1793,Chon,Gabriel,M,1844,Li,London,F,1745,Chon,Xavier,M
1832,Souza,Mackenzie,F,1745,Scott,Charlie,M,1745,Scott,Charlie,M
1904,Lathia,Alyssa,F,1774,Sytwu,Cora,F,1749,Sytwu,Lucas,M
1831,Scott,Eli,M,1805,Lathia,Benjamin,M,1745,Lathia,Julian,M
1761,Chan,Isaiah,M,1864,Miyahira,Abigail,F, -1
1964,Sytwu,Emily,F,1910,Kwong,Mila,F,1864,Lathia,Bella,F
1927,Scott,Liam,M,1747,Hsu,Gabriel,M,1747,Hsu,Gabriel,M
1877,Li,Anthony,M,1797,Souza,Daniel,M,1745,Lathia,Julian,M
1779,Chon,Jordan,M,1848,Miyahira,Charlotte,F,1745,Chon,Xavier,M
1743,Chan,Luke,M,1782,Chan,Paisley,F,1743,Chan,Luke,M
1865,Crawford,Gavin,M,1747,Miyahira,Luke,M,1747,Miyahira,Luke,M
1797,Souza,Daniel,M,1773,Li,Liam,M, -1
1805,Lathia,Benjamin,M,1956,Miyahira,Amelia,F,1782,Lawu,Anna,F
1795,Kwong,Isaiah,M,1896,Hsu,Sarah,F,1776,Lathia,Alexandra,F
1828,Scott,Abigail,F,1749,Wu,Cole,M, -1
1772,Hsu,Makayla,F,1881,Lathia,Jordan,M,1748,Yun,Sydney,F
1785,Sytwu,Tyler,M,1805,Souza,Thomas,M, -1
1798,Miyahira,Lauren,F,1877,Chan,Charlie,M,1772,Lathia,Adeline,F
1808,Chan,Kayla,F,1806,Chon,Leah,F,1741,Lawu,Sean,M
1763,Kwong,Nolan,M,1764,Kaur,Reagan,F, -1
1760,Lawu,Allison,F,1774,Sytwu,Cora,F, -1
1799,Kwong,Xander,M,1839,Crawford,Aiden,M,1761,Chan,Isaiah,M
1785,Li,Camden,M,1747,Kwong,Jackson,M, -1
1871,Miyahira,Miles,M,1805,Lathia,Aiden,M,1764,Lee,Amelia,F
1795,Kwong,Isaiah,M,1805,Lathia,Benjamin,M,1745,Lathia,Julian,M
1825,Miyahira,Miles,M,1764,Kaur,Reagan,F, -1
1749,Wu,Cole,M,1745,Chon,Xavier,M, -1
1913,Hsu,Nathaniel,M,1829,Scott,Colton,M,1806,Lathia,Lucy,F
1932,Miyahira,Camilla,F,1828,Souza,Lucy,F,1784,Lathia,Chloe,F
1774,Sytwu,Cora,F,1784,Chon,Natalie,F, -1
1785,Sytwu,Tyler,M,1899,Chan,Elliot,M,1766,Hsu,Sophie,F
1749,Wu,Cole,M,1764,Lee,Amelia,F, -1
1895,Miyahira,Daniel,M,1829,Miyahira,Oliver,M,1764,Lee,Amelia,F
1835,Hsu,Christopher,M,1787,Souza,Caden,M,1747,Souza,Noah,M
1919,Kwong,Elijah,M,1773,Li,Liam,M,1745,Li,Grayson,M
1770,Kwong,Adalyn,F,1764,Kaur,Reagan,F, -1
1782,Chan,Paisley,F,1853,Scott,Evan,M,1743,Chan,Luke,M
1793,Lathia,Cameron,M,1831,Lathia,Alex,M,1745,Lathia,Julian,M
1767,Kwong,Evan,M,1831,Souza,Ethan,M, -1
1785,Sytwu,Tyler,M,1767,Kwong,Evan,M, -1
1855,Sytwu,Carson,M,1763,Scott,Caleb,M,1745,Scott,Charlie,M
1833,Lathia,Grayson,M,1868,Lathia,Lauren,F,1809,Lathia,Gabriel,M
1763,Kwong,Nolan,M,1796,Chon,Arianna,F, -1
1819,Miyahira,Lucas,M,1764,Kaur,Reagan,F, -1
1806,Chon,Piper,F,1944,Miyahira,Hailey,F,1766,Wu,Adalyn,F
1902,Chan,Kaylee,F,1779,Sytwu,Nathaniel,M,1749,Sytwu,Lucas,M
1761,Chan,Isaiah,M,1887,Miyahira,William,M,1743,Chan,Luke,M
1745,Lathia,Julian,M,1741,Lawu,Sean,M, -1
1785,Chon,Anthony,M,1917,Souza,Easton,M,1766,Wu,Adalyn,F
1878,Souza,Lillian,F,1764,Kaur,Reagan,F, -1
1835,Crawford,Lincoln,M,1945,Chan,John,M,1794,Crawford,Gabriella,F
1745,Scott,Charlie,M,1866,Souza,Annabelle,F,1745,Scott,Charlie,M
1940,Lathia,Reagan,F,1769,Chon,Colin,M,1769,Chon,Colin,M
1749,Sytwu,Lucas,M,1825,Lathia,Dylan,M, -1
1768,Miyahira,Riley,F,1825,Chan,Declan,M, -1
1761,Chan,Isaiah,M,1821,Souza,Andrew,M, -1
1767,Kwong,Evan,M,1816,Scott,Brooklyn,F, -1
1853,Souza,Logan,M,1833,Crawford,Oliver,M,1764,Hsu,Lillian,F
1764,Kaur,Reagan,F,1902,Miyahira,Abigail,F, -1
1841,Chan,Leo,M,1764,Kaur,Reagan,F, -1
1851,Miyahira,Nathan,M,1766,Hsu,Sophie,F,1766,Hsu,Sophie,F
1749,Sytwu,Lucas,M,1825,Chan,Declan,M, -1
1825,Li,Alexander,M,1805,Lathia,Benjamin,M,1745,Lathia,Julian,M
1764,Hsu,Lillian,F,1896,Kwong,Alaina,F,1764,Hsu,Lillian,F
1826,Lathia,Samantha,F,1805,Lathia,Benjamin,M,1745,Lathia,Julian,M
1785,Sytwu,Tyler,M,1800,Chon,Victoria,F, -1
1842,Chon,Hannah,F,1786,Crawford,Caroline,F,1748,Yun,Sydney,F
1845,Souza,Carson,M,1764,Kaur,Reagan,F, -1
1819,Scott,Connor,M,1747,Kwong,Jackson,M, -1
1869,Kwong,Lincoln,M,1741,Lawu,Sean,M,1741,Lawu,Sean,M
1856,Lathia,Peyton,F,1873,Miyahira,Gavin,M,1764,Lee,Amelia,F
1855,Chon,John,M,1826,Lathia,Samantha,F,1749,Sytwu,Lucas,M
1938,Miyahira,Charlotte,F,1764,Kaur,Reagan,F, -1
1871,Miyahira,Miles,M,1866,Souza,Sadie,F,1768,Li,Annabelle,F
1779,Chan,Thomas,M,1747,Kwong,Jackson,M, -1
1963,Souza,Chase,M,1747,Hsu,Gabriel,M,1747,Hsu,Gabriel,M
1824,Chan,Abigail,F,1862,Miyahira,Grace,F,1784,Crawford,Gabriella,F
1852,Souza,Clara,F,1823,Kwong,Leo,M,1743,Crawford,Owen,M
1798,Miyahira,Leah,F,1777,Sytwu,Noah,M, -1
1876,Miyahira,Aria,F,1763,Scott,Caleb,M, -1
1857,Scott,Andrew,M,1764,Kaur,Reagan,F, -1
1767,Kwong,Evan,M,1764,Lee,Amelia,F, -1
1967,Chon,Charlie,M,1791,Chon,James,M,1766,Wu,Adalyn,F
1779,Chan,Thomas,M,1747,Lee,Thomas,M, -1
1816,Chan,Lucy,F,1793,Chon,Gabriel,M, -1
1850,Lathia,Callie,F,1793,Chon,Gabriel,M,1745,Chon,Xavier,M
1815,Scott,Max,M,1786,Scott,Sydney,F,1745,Scott,Charlie,M
1745,Scott,Charlie,M,1828,Souza,Lucy,F, -1
1882,Lathia,Callie,F,1894,Chon,Katherine,F,1808,Sytwu,Sadie,F
1908,Miyahira,Madelyn,F,1780,Miyahira,Kaylee,F,1747,Miyahira,Luke,M
1764,Kaur,Reagan,F,1773,Li,Liam,M, -1
1845,Lathia,Charlie,M,1764,Souza,Hannah,F,1764,Souza,Hannah,F
1809,Lathia,Nolan,M,1785,Lathia,Mason,M,1785,Lathia,Mason,M
1897,Kwong,Ian,M,1810,Lathia,Caroline,F,1768,Wu,Natalie,F
1767,Scott,Jason,M,1793,Scott,Isaiah,M,1767,Scott,Jason,M
1805,Lathia,Benjamin,M,1854,Miyahira,Arianna,F,1747,Souza,Noah,M
1764,Kaur,Reagan,F,1764,Kaur,Reagan,F,1764,Kaur,Reagan,F
1838,Crawford,Alyssa,F,1787,Scott,Colin,M,1747,Souza,Noah,M
1855,Souza,Colton,M,1854,Miyahira,Lily,F,1768,Li,Annabelle,F
1835,Hsu,Jack,M,1865,Lathia,Isaac,M,1748,Yun,Sydney,F
1948,Lathia,Aria,F,1818,Souza,Savannah,F,1770,Li,Isabelle,F
1800,Chon,Victoria,F,1764,Kaur,Reagan,F, -1
1889,Chon,Nolan,M,1939,Lathia,Samuel,M,1834,Sytwu,Katherine,F
1800,Miyahira,Maria,F,1747,Lee,Thomas,M, -1
1773,Li,Liam,M,1827,Miyahira,Joshua,M, -1
1796,Souza,Callie,F,1833,Lathia,Lincoln,M,1747,Souza,Noah,M
1817,Scott,Ethan,M,1766,Wu,Adalyn,F, -1
1764,Kaur,Reagan,F,1835,Scott,Elliot,M, -1
1785,Sytwu,Tyler,M,1806,Chon,Leah,F, -1
1865,Kwong,Cole,M,1745,Kaur,Andrew,M, -1
1861,Lathia,Nolan,M,1825,Chan,Declan,M,1764,Hsu,Lillian,F
1745,Scott,Charlie,M,1905,Lathia,Brody,M,1745,Scott,Charlie,M
1915,Souza,Jeremiah,M,1817,Scott,Levi,M,1782,Lathia,Alice,F
1819,Chon,Thomas,M,1768,Hsu,Allison,F, -1
1816,Scott,Brooklyn,F,1765,Souza,Henry,M,1765,Souza,Henry,M
1763,Lathia,Jeremiah,M,1791,Chon,James,M, -1
1872,Miyahira,Alexis,F,1826,Miyahira,Elena,F,1763,Scott,Caleb,M
1747,Souza,Noah,M,1787,Miyahira,Caleb,M, -1
1886,Kwong,Alexandra,F,1773,Souza,Samuel,M,1747,Souza,Noah,M
1764,Kaur,Reagan,F,1793,Chon,Gabriel,M, -1
1840,Hsu,Hannah,F,1764,Kaur,Reagan,F, -1
1743,Chan,Luke,M,1780,Miyahira,Kaylee,F, -1
1845,Lathia,Charlie,M,1828,Scott,Abigail,F,1764,Hsu,Lillian,F
1854,Crawford,Charlie,F,1745,Li,Grayson,M,1745,Li,Grayson,M
1772,Sytwu,Kaylee,F,1747,Souza,Noah,M, -1
1745,Li,Grayson,M,1808,Chan,Kayla,F, -1
1745,Li,Grayson,M,1910,Souza,Alexis,F,1745,Li,Grayson,M
1743,Chan,Luke,M,1827,Miyahira,Luke,M, -1
1890,Lathia,Julia,F,1816,Scott,Brooklyn,F,1770,Souza,Hailey,F
1823,Kwong,Leo,M,1791,Chon,James,M, -1
1786,Crawford,Caroline,F,1947,Li,Blake,M,1748,Yun,Sydney,F
1850,Miyahira,Lily,F,1745,Li,Grayson,M,1745,Li,Grayson,M
1772,Hsu,Makayla,F,1798,Miyahira,Lauren,F, -1
1823,Kwong,Leo,M,1779,Chon,Jordan,M,1741,Lawu,Sean,M
1747,Souza,Noah,M,1831,Scott,Eli,M, -1
1774,Sytwu,Cora,F,1861,Li,Josiah,M,1749,Sytwu,Lucas,M
1741,Lawu,Sean,M,1792,Souza,Harper,F, -1
1823,Kwong,Leo,M,1770,Crawford,Keira,F,1743,Crawford,Owen,M
1773,Li,Liam,M,1952,Souza,Avery,F,1745,Li,Grayson,M
1826,Miyahira,Elena,F,1779,Chon,Jordan,M, -1
1814,Souza,Scarlett,F,1764,Kaur,Reagan,F, -1
1745,Lathia,Julian,M,1904,Miyahira,Victoria,F,1745,Lathia,Julian,M
1786,Crawford,Caroline,F,1745,Scott,Charlie,M, -1
1747,Kwong,Jackson,M,1793,Chon,Gabriel,M, -1
1745,Scott,Charlie,M,1923,Chon,Jonathan,M,1745,Scott,Charlie,M
1868,Miyahira,Alexandra,F,1770,Chon,Maya,F,1770,Chon,Maya,F
1766,Wu,Adalyn,F,1825,Miyahira,Miles,M, -1
1867,Sytwu,Ian,M,1867,Crawford,Jackson,M,1790,Souza,Samantha,F
1865,Lathia,Isaac,M,1764,Kaur,Reagan,F, -1
1780,Miyahira,Kaylee,F,1960,Souza,Chloe,F,1747,Miyahira,Luke,M
1774,Crawford,Jasmine,F,1813,Sytwu,Adam,M,1774,Crawford,Jasmine,F
1743,Chan,Luke,M,1821,Souza,Andrew,M, -1
1809,Lathia,Gabriel,M,1793,Sytwu,Levi,M,1745,Chon,Xavier,M
1858,Kwong,Mila,F,1819,Miyahira,Joseph,M,1764,Lee,Amelia,F
1822,Miyahira,Harper,F,1747,Souza,Noah,M, -1
1839,Crawford,Levi,M,1767,Scott,Jason,M,1745,Scott,Charlie,M
1816,Sytwu,Vivian,F,1856,Sytwu,Adeline,F,1794,Chon,Isabella,F
1770,Li,Isabelle,F,1784,Chon,Natalie,F, -1
1825,Miyahira,Dominic,M,1768,Wu,Natalie,F,1768,Wu,Natalie,F
1795,Scott,Daniel,M,1829,Scott,Colton,M,1763,Scott,Caleb,M
1848,Miyahira,Chloe,F,1866,Miyahira,Eva,F,1822,Lathia,Sadie,F
1747,Lee,Thomas,M,1795,Kwong,Isaiah,M, -1
1865,Souza,Lucas,M,1798,Miyahira,Lauren,F,1772,Lathia,Adeline,F
1944,Chon,Stella,F,1937,Kwong,Aiden,M,1819,Souza,Jordan,M
1747,Hsu,Gabriel,M,1840,Souza,Kaylee,F, -1
1786,Crawford,Caroline,F,1803,Scott,Nolan,M, -1
1786,Crawford,Caroline,F,1764,Kaur,Reagan,F, -1
1918,Sytwu,Elizabeth,F,1786,Crawford,Caroline,F,1748,Yun,Sydney,F
1811,Scott,Alexander,M,1903,Chan,Declan,M,1764,Hsu,Lillian,F
1791,Chon,James,M,1761,Chon,James,M,1745,Chon,Xavier,M
1805,Lathia,Benjamin,M,1761,Chon,James,M, -1
1766,Wu,Adalyn,F,1770,Crawford,Keira,F, -1
1811,Souza,Ryder,M,1773,Li,Liam,M, -1
